uri,rdf_type,rdf_type_name,name,synonyms,code,production_year,description,species,species_name,variety,variety_name,accession,accession_name,institute,website,CodeTRUEL-VASSAL,CodeVIVC,CodeGO2,Pere,NumAgrementOfficiel,Mere
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl562",vocabulary:Accession,Accession,"FOLLE BLANCHE B Cl562",,562,,GO2-120100791,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.folle_blanche_b","FOLLE BLANCHE B",,,,,,,120100791,,562,
"http://sinfonia.vignevin.com/id/germplasm/accession.sauvignon_b_cl161",vocabulary:Accession,Accession,"SAUVIGNON B Cl161",,161,,GO2-156103131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sauvignon_b","SAUVIGNON B",,,,,,,156103131,,161,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1296",vocabulary:Accession,Accession,"PINOT BLANC B Cl1296",,1296,,GO2-150300221,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_blanc_b","PINOT BLANC B",,,,,,,150300221,,1296,
"http://sinfonia.vignevin.com/id/germplasm/variety.prima_n",vocabulary:Variety,Variété,"PRIMA N",2719-123,2973,,GO2-21,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/prima",2973,,21,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.mornen_n_cl1260",vocabulary:Accession,Accession,"MORNEN N Cl1260",,1260,,GO2-312800151,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mornen_n","MORNEN N",,,,,,,312800151,,1260,
"http://sinfonia.vignevin.com/id/germplasm/variety.3566_p242_c02",vocabulary:Variety,Variété,3566-P242-C02,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"VERMENTINO B",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.3309_couderc_cl188",vocabulary:Accession,Accession,"3309 COUDERC Cl188",,188,,GO2-990200151,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.3309_couderc","3309 COUDERC",,,,,,,990200151,,188,
"http://sinfonia.vignevin.com/id/germplasm/accession.carignan_n_cl271",vocabulary:Accession,Accession,"CARIGNAN N Cl271",,271,,GO2-113500741,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.carignan_n","CARIGNAN N",,,,,,,113500741,,271,
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl863",vocabulary:Accession,Accession,"MACABEU B Cl863",,863,,GO2-131101251,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.macabeu_b","MACABEU B",,,,,,,131101251,,863,
"http://sinfonia.vignevin.com/id/germplasm/accession.mourvedre_n_cl1215",vocabulary:Accession,Accession,"MOURVEDRE N Cl1215",,1215,,GO2-230502861,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mourvedre_n","MOURVEDRE N",,,,,,,230502861,,1215,
"http://sinfonia.vignevin.com/id/germplasm/variety.gaminot_n",vocabulary:Variety,Variété,"GAMINOT N","IB 1094",3728,,GO2-54,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,3728,,54,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.fercal_cl242",vocabulary:Accession,Accession,"FERCAL Cl242",,,,,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.fercal",FERCAL,,,,"https://plantgrape.plantnet-project.org/fr/porte-greffe/Fercal",,,9932000210,,242,
"http://sinfonia.vignevin.com/id/germplasm/accession.chenin_b_cl1206",vocabulary:Accession,Accession,"CHENIN B Cl1206",,1206,,GO2-116102761,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chenin_b","CHENIN B",,,,,,,116102761,,1206,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl224",vocabulary:Accession,Accession,"GRENACHE N Cl224",,224,,GO2-125500581,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125500581,,224,
"http://sinfonia.vignevin.com/id/germplasm/accession.prima_n_cl1022",vocabulary:Accession,Accession,"PRIMA N Cl1022",,1022,,GO2-2100011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.prima_n","PRIMA N",,,,,,,2100011,,1022,
"http://sinfonia.vignevin.com/id/germplasm/accession.orbois_b_cl504",vocabulary:Accession,Accession,"ORBOIS B Cl504",,504,,GO2-200700421,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.orbois_b","ORBOIS B",,,,,,,200700421,,504,
"http://sinfonia.vignevin.com/id/germplasm/accession.syrah_n_cl1140",vocabulary:Accession,Accession,"SYRAH N Cl1140",,1140,,GO2-159103131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.syrah_n","SYRAH N",,,,,,,159103131,,1140,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl282",vocabulary:Accession,Accession,"GAMAY N Cl282",,282,,GO2-122100471,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122100471,,282,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl517",vocabulary:Accession,Accession,"GRENACHE N Cl517",,517,,GO2-125503641,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125503641,,517,
"http://sinfonia.vignevin.com/id/germplasm/variety.carmenere_n",vocabulary:Variety,Variété,"CARMENERE N",,323,,GO2-2103,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/carmenere",323,,2103,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.muscat_cendre_b",vocabulary:Variety,Variété,"MUSCAT CENDRE B",,2975,,GO2-1459,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Muscat%20cendré",2975,,1459,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.mourvedre_n_cl1069",vocabulary:Accession,Accession,"MOURVEDRE N Cl1069",,1069,,GO2-230502811,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mourvedre_n","MOURVEDRE N",,,,,,,230502811,,1069,
"http://sinfonia.vignevin.com/id/germplasm/accession.raisaine_b_cl1297",vocabulary:Accession,Accession,"RAISAINE B Cl1297",,1297,,GO2-272100021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.raisaine_b","RAISAINE B",,,,,,,272100021,,1297,
"http://sinfonia.vignevin.com/id/germplasm/accession.merlot_n_cl346",vocabulary:Accession,Accession,"MERLOT N Cl346",,346,,GO2-137301101,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.merlot_n","MERLOT N",,,,,,,137301101,,346,
"http://sinfonia.vignevin.com/id/germplasm/accession.chardonnay_b_cl1147",vocabulary:Accession,Accession,"CHARDONNAY B Cl1147",,1147,,GO2-114106532,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chardonnay_b","CHARDONNAY B",,,,,,,114106532,,1147,
"http://sinfonia.vignevin.com/id/germplasm/accession.cot_n_cl594",vocabulary:Accession,Accession,"COT N Cl594",,594,,GO2-132100611,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cot_n","COT N",,,,,,,132100611,,594,
"http://sinfonia.vignevin.com/id/germplasm/variety.saint_macaire_n",vocabulary:Variety,Variété,"SAINT-MACAIRE N",,345,,GO2-2421,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/saint-macaire",345,,2421,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.gringet_b",vocabulary:Variety,Variété,"GRINGET B",,1551,,GO2-2635,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/gringet",1551,,2635,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3566_p242_a07",vocabulary:Variety,Variété,3566-P242-A07,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"VERMENTINO B",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.34_em_cl1033",vocabulary:Accession,Accession,"34 EM Cl1033",,1033,,GO2-992700021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.34_em","34 EM",,,,,,,992700021,,1033,
"http://sinfonia.vignevin.com/id/germplasm/variety.villard_noir_n",vocabulary:Variety,Variété,"VILLARD NOIR N",,5932,,GO2-8083,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/villard%20noir",5932,,8083,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.333_em_cl1049",vocabulary:Accession,Accession,"333 EM Cl1049",,1049,,GO2-991700591,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.333_em","333 EM",,,,,,,991700591,,1049,
"http://sinfonia.vignevin.com/id/germplasm/accession.plant_de_brunel_n_cl1123",vocabulary:Accession,Accession,"PLANT DE BRUNEL N Cl1123",,1123,,GO2-270700041,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.plant_de_brunel_n","PLANT DE BRUNEL N",,,,,,,270700041,,1123,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet_franc_n_cl394",vocabulary:Accession,Accession,"CABERNET FRANC N Cl394",,394,,GO2-110102174,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_franc_n","CABERNET FRANC N",,,,,,,110102174,,394,
"http://sinfonia.vignevin.com/id/germplasm/accession.mourvedre_n_cl449",vocabulary:Accession,Accession,"MOURVEDRE N Cl449",,449,,GO2-230500651,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mourvedre_n","MOURVEDRE N",,,,,,,230500651,,449,
"http://sinfonia.vignevin.com/id/germplasm/accession.riparia_gloire_de_montpellier_cl1030",vocabulary:Accession,Accession,"RIPARIA GLOIRE DE MONTPELLIER Cl1030",,1030,,GO2-990600321,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_riparia","Vitis riparia","http://sinfonia.vignevin.com/id/germplasm/variety.riparia_gloire_de_montpellier","RIPARIA GLOIRE DE MONTPELLIER",,,,,,,990600321,,1030,
"http://sinfonia.vignevin.com/id/germplasm/accession.fer_n_cl556",vocabulary:Accession,Accession,"FER N Cl556",,556,,GO2-216500131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.fer_n","FER N",,,,,,,216500131,,556,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_a_petits_grains_blancs_b_cl453",vocabulary:Accession,Accession,"MUSCAT A PETITS GRAINS BLANCS B Cl453",,453,,GO2-145307791,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_a_petits_grains_blancs_b","MUSCAT A PETITS GRAINS BLANCS B",,,,,,,145307791,,453,
"http://sinfonia.vignevin.com/id/germplasm/accession.sauvignon_b_cl530",vocabulary:Accession,Accession,"SAUVIGNON B Cl530",,530,,GO2-156103151,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sauvignon_b","SAUVIGNON B",,,,,,,156103151,,530,
"http://sinfonia.vignevin.com/id/germplasm/accession.negrette_n_cl581",vocabulary:Accession,Accession,"NEGRETTE N Cl581",,581,,GO2-146100261,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.negrette_n","NEGRETTE N",,,,,,,146100261,,581,
"http://sinfonia.vignevin.com/id/germplasm/accession.cinsaut_n_cl252",vocabulary:Accession,Accession,"CINSAUT N Cl252",,252,,GO2-117109161,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cinsaut_n","CINSAUT N",,,,,,,117109161,,252,
"http://sinfonia.vignevin.com/id/germplasm/accession.vidoc_n_cl1268",vocabulary:Accession,Accession,"VIDOC N Cl1268",,1268,,GO2-5600011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.vidoc_n","VIDOC N",,,,,,,5600011,,1268,
"http://sinfonia.vignevin.com/id/germplasm/variety.3568_p254_d08",vocabulary:Variety,Variété,3568-P254-D08,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3421-F02-PL5,,"CINSAUT N"
"http://sinfonia.vignevin.com/id/germplasm/accession.trousseau_n_cl1278",vocabulary:Accession,Accession,"TROUSSEAU N Cl1278",,1278,,GO2-245301521,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.trousseau_n","TROUSSEAU N",,,,,,,245301521,,1278,
"http://sinfonia.vignevin.com/id/germplasm/accession.sauvignon_gris_g_cl917",vocabulary:Accession,Accession,"SAUVIGNON GRIS G Cl917",,917,,GO2-1567000112,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sauvignon_gris_g","SAUVIGNON GRIS G",,,,,,,1567000112,,917,
"http://sinfonia.vignevin.com/id/germplasm/variety.flot_rouge_n",vocabulary:Variety,Variété,"FLOT ROUGE N",,5053,,GO2-6577,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/flot%20rouge",5053,,6577,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_d07",vocabulary:Variety,Variété,3565-P259-D07,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.h10_pl3",vocabulary:Variety,Variété,H10-PL3,,6863,,"ExpeResDur,GO2-72","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,6863,,72,"VILLARD BLANC B",,Mtp3197-47-9
"http://sinfonia.vignevin.com/id/germplasm/accession.chardonnay_b_cl75",vocabulary:Accession,Accession,"CHARDONNAY B Cl75",,75,,GO2-114101991,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chardonnay_b","CHARDONNAY B",,,,,,,114101991,,75,
"http://sinfonia.vignevin.com/id/germplasm/variety.col_1761n",vocabulary:Variety,Variété,Col-1761N,,NA,,1761N,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,INRA-Colmar,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3568_p254_f03",vocabulary:Variety,Variété,3568-P254-F03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3421-F02-PL5,,"CINSAUT N"
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_a05",vocabulary:Variety,Variété,3563-P244-A05,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl202",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl202",,202,,GO2-73300121,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73300121,,202,
"http://sinfonia.vignevin.com/id/germplasm/accession.chasselas_b_table_cl890",vocabulary:Accession,Accession,"CHASSELAS B (table) Cl890",,890,,GO2-76302391,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chasselas_b_table","CHASSELAS B (table)",,,,,,,76302391,,890,
"http://sinfonia.vignevin.com/id/germplasm/variety.assyrtiko_b",vocabulary:Variety,Variété,"ASSYRTIKO B",,1798,,GO2-3072,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,1798,,3072,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1344",vocabulary:Accession,Accession,"PINOT GRIS G Cl1344",,1344,,GO2-150701121,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_gris_g","PINOT GRIS G",,,,,,,150701121,,1344,
"http://sinfonia.vignevin.com/id/germplasm/accession.mourvedre_n_cl233",vocabulary:Accession,Accession,"MOURVEDRE N Cl233",,233,,GO2-230500041,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mourvedre_n","MOURVEDRE N",,,,,,,230500041,,233,
"http://sinfonia.vignevin.com/id/germplasm/accession.perle_de_csaba_b_cl1121",vocabulary:Accession,Accession,"PERLE DE CSABA B Cl1121",,1121,,GO2-74700021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.perle_de_csaba_b","PERLE DE CSABA B",,,,,,,74700021,,1121,
